title,label
5 Tom Cruise Dating Rumors You Should Stop Believing Now,FAKE
"Inside the 'chaos' of Brad Pitt and Angelina Jolie's parenting of their six children with knives, tempers and no school",FAKE
Mariah Carey’s Boy Toy Demands Big Bucks To Continue Reality Romance,FAKE
Oliver Hudson Jokes About Kate's Rumored Romance With Brad Pitt,FAKE
Gwen Stefani Top Of 2017  Expecting Twins With Blake Shelton,FAKE
Donald Trump kicked One Direction out of his hotel for refusing to meet his daughter,FAKE
Inside Kim Kardashian’s Nasty Split From BFF & Assistant Stephanie Shepherd,FAKE
"Khloe Kardashian Claps Back At Plastic Surgery Rumours With ""Pregnancy Lips"" Claim",FAKE
"Angelina Jolie has a new man in her life, guess who?",FAKE
Live stream: Trump's lawyer responds to James Comey testimony,FAKE
Pregnancy Nightmare! Khloe Kardashian ‘Riddled With Anxiety’ And ‘Isolated’ While Expecting!,FAKE
Are Katie Holmes & Jamie Foxx Expecting A Baby? New Report Claims They Want To Start A Family,FAKE
"Celebrity Holiday Cards 2017: The Currys, Kardashians & More Send Season’s Greetings",FAKE
"Brad Pitt, Jennifer Aniston Rekindle Romance Despite Justin Theroux: ‘In Love’ Duo Caught Kissing [Rumors]",FAKE
"Khloe Kardashian Did NOT Give Birth Over Easter, Despite Report",FAKE
Brooklyn Beckham Has Reportedly Dropped Out Of A US College Due To “Homesickness”,FAKE
"The Brangelina industry: why Jennifer Aniston, Brad Pitt and Angelina Jolie keep making the headlines",FAKE
Kendall Jenner Tells Friends: Ban Taylor Swift Music Or Else!,FAKE
"13 Celebrities Who Were Told to Lose Weight (Yep, Really)",FAKE
"Kelly Ripa, Ryan Seacrest Feuding After “Honeymoon’s Over”?",FAKE
George Clooney’s ‘Game Of Thrones’ Crush Blows Him Off,FAKE
Blake Shelton and Miranda Lambert Are Supporting Each Other Through Their Breakups (EXCLUSIVE),FAKE
Angelina Jolie & Brad Pitt Divorce Papers: First Look At Legal Documents,FAKE
J.Lo and A.Rod Just Bought Their Own Penthouse Together and It’s Insane,FAKE
"OJ Simpson ‘Demanding’ To Meet Khloe Kardashian’s Baby, Per ‘Radar Online’",FAKE
Kylie Jenner: Why She Finally Broke Down & Hired Nannies For Stormi After Insisting She Wouldn’t,FAKE
Johnny Depp Sues Business Managers For $25M Over Fraud,FAKE
"Kristen Stewart Not Bad Tipper, Despite Report",FAKE
Date night?! Katie Holmes goes for dinner with a mystery man,FAKE
"Summer Music Preview: Drake, Nicki Minaj, Ariana Grande, and So Much Kanye",FAKE
Ben Affleck and Jennifer Garner Finalize Their Divorce 3 Years After Split,FAKE
Celebrities react to Prince Harry and Meghan Markle's royal wedding,FAKE
Butterfly Baby! Kim Kardashian West Shares New Video of Her Adorable Daughter Chicago,FAKE
"Nicole Kidman is helping Isabella Cruise adopt a child, report",FAKE
Justin Theroux and Petra Collins Are Rumored To Be Dating,FAKE
Cop Celebrates 9th Anniversary  Reaffirms Commitment To Transparent FactChecking,FAKE
Pregnant and Still Thin,FAKE
"Angelina Jolie’s parental choices must have really worried judge overseeing Brad Pitt custody fight, experts say",FAKE
Martin Landau dead: Celebrities react,FAKE
"Kylie Jenner & Khloe Kardashian Share Odd Pregnancy Cravings: Peanut Butter, Pickles & More",FAKE
The Sun: Brad Pitt ‘will absolutely’ want to introduce Neri Oxman to his six kids,FAKE
Order of Succession to the British Throne,FAKE
Kate Middleton First Days With Baby 3,FAKE
Brad Pitt Reportedly Majorly Crushing On Margot Robbie: He’s ‘Smitten’,FAKE
Connecting People Through News,FAKE
Chris Pratt on Coffee Date with Mystery Blonde,FAKE
Kristen Stewart and Robert Pattinson spark reconciliation rumors with L.A. sighting,FAKE
50Cent have EXEC @ BET speculating He's in RELATIONSHIP Jasmin Brown,FAKE
Alexander Skarsgard gushes over Tarzan co-star Margot Robbie,FAKE
Yikes! Mariah Carey Reportedly Having Sex With Bryan Tanaka in Restaurant Bathroom,FAKE
"Kanye West Leaves Kim Kardashian After a Massive Fight: ""He Stormed Off, Leaving Kim in Tears"" (EXCLUSIVE)",FAKE
Kaley Cuoco Gives Update on Shoulder Surgery Recovery: 'Ice Is My Best Friend',FAKE
Simon Cowell Reportedly to Ban Kids From 'America's Got Talent',FAKE
Beyonce and Jay-Z Building Million Dollar Nursery For Twins?,FAKE
Gal Gadot's daughters not impressed with mum's 'Wonder Woman' character,FAKE
"Miranda Lambert, Anderson East Wedding Off?",FAKE
"Reese Witherspoon, Nicole Kidman Emmys Feud Made Up By Tabloid",FAKE
"Is Drake Referring To Bella Hadid Fling On ""Finesse""?",FAKE
Rumor Review: Denzel Washington supports Trump (FALSE) — News Literacy Project,FAKE
Inside the Fabulous First Year of George and Amal Clooney's Twins,FAKE
Kelly Ripa Leaving ‘Live’? Her Relationship With Ryan Seacrest May Not Be All Unicorns And Rainbows,FAKE
Princess Kate Bulimia Battle: Shocking New Photos,FAKE
A Guide to the Increasingly Intense Brad Pitt–Angelina Jolie Divorce Drama,FAKE
Authorities Responded to Scott Disick's Home in August for Possible Psychiatric Hold: Reports,FAKE
"Gwen Stefani Got Dumped by Blake Shelton Over ""Jealousy and Drama"" (EXCLUSIVE)",FAKE
Angelina Jolie takes break from nasty Brad Pitt divorce fight to plead for Syrian refugees,FAKE
Jennifer Aniston Upset Selena Gomez Is “Siding” With Justin Theroux?,FAKE
Kylie Jenner is hit with split claims from Travis Scott,FAKE
Justin Bieber botches BST Hyde Park concert,FAKE
Ariel Winter Ready To Marry Levi Meaden & Have Kids ‘Sooner Than Later’: Her Plans Revealed,FAKE
Justin Bieber and Selena Gomez will not be spending Christmas together for a heartbreaking reason,FAKE
Leaving Jennifer Aniston for Angelina Jolie was one of my biggest mistakes: Brad Pitt,FAKE
The Biggest Celebrity Feuds of 2017,FAKE
Celebrity blog: Brad Pitt and Angelina Jolie continue divorce talks — privately,FAKE
Sofia Vergara and Joe Manganiello slam magazine report claiming she cheated and they broke up,FAKE
"Would You?: Justin Bieber, Gucci Mane And These Guys All Wore Mangagement Rings",FAKE
Celebrities salute the troops on Veterans Day,FAKE
Miley Cyrus Liam Hemsworth Honeymoon,FAKE
From Welcoming a Baby Together to Their Joint GQ Cover: Inside Kylie Jenner & Travis Scott's Whirlwind Romance,FAKE
Meghan Markle's father breaks silence on wedding: 'I really wanted to walk her down the aisle',FAKE
Prince Harry Quotes About Leaving the Royal Family June 2017,FAKE
Julia Roberts,FAKE
  Prince Harry  Meghan Markle Shunning Shunning Pippa Middleton At Wedding Is MadeUp,FAKE
"Justin Bieber Slams HollywoodLife, Claims The Site Is ‘ Untruthful And Hurtful’",FAKE
"Bradley Cooper On His Role In The New Comedy 'The Hangover: Part II"" : NPR",FAKE
Scary - Skinny Angie Sick Again!,FAKE
2017 Oscar Nominee Reactions,FAKE
Rihanna Plastic Surgery BEFORE AND AFTER PHOTOS,FAKE
Taylor Swift To “Expose Elite Pedophiles And Satanic Illuminati” Is Fake News,FAKE
Teen Choice Awards 2017 Winners: The Complete List,FAKE
Taylor Swift and Katy Perry: a history of their feud,FAKE
10 very real feelings I had watching ‘Harry & Meghan: A Royal Romance’,FAKE
Rachel Weisz Splits With Darren Aronofsky—Does Daniel Craig Figure In?,FAKE
Rihanna Sports Possible Baby Bump In Secret Photo Shoot [PICS],FAKE
How to perform a Satanic Destruction Ritual – Ali Kellog – Medium,FAKE
Kylie Jenner gives birth: Travis Scott and Kylie baby details revealed,FAKE
KUWK: Kourtney Is ‘Creeped Out’ By Scott Disick’s GF Sofia Richie Morphing Into Her – Feels Like He’s ‘Manipulating’ The Girl,FAKE
"Top Gun 2 cast: Tom Cruise 'begging' this actress to star in the sequel, but her husband opposes?",FAKE
Justin Bieber posts picture of his acne to Instagram,FAKE
Jennifer Aniston & Brad Pitt Apparently Text Each Other,FAKE
Gwyneth Paltrow Reportedly Planning For A Baby With Brad Falchuk,FAKE
Gwen Stefani Is Still Smitten With Blake Shelton and 'Has Never Once' Tried to Change Him (Exclusive),FAKE
Rihanna Rumored To Have Broken Up With Her Billionaire Boyfriend Because She 'Gets Tired of Men',FAKE
Meghan Markle “Fulfills Prince Harry’s Freckle Fetish” Is Made Up Story,FAKE
Angelina Jolie 'missed royal wedding because her kids not invited',FAKE
Kate Hudson Net Worth,FAKE
Jennifer Garner ‘Doesn’t Want’ Her Kids Around Lindsay Shookus,FAKE
Victoria Beckham overjoyed at Spice Girls reunion as band’s TV deal is snub to David Beckham’s move to Miami,FAKE
Ryan Seacrest is Kelly Ripa's new co-host on 'Live',FAKE
"Despite Rihanna-Leonardo DiCaprio rumors, actor is single, rep says",FAKE
Brad Pitt Found “Replacement Son” In Tye Sheridan?,FAKE
"The Weeknd Reportedly Wants to Have a Baby Girl With Selena Gomez and TBH, That Child Would Be Gorgeous",FAKE
Paris Jackson's family fear she's heading for meltdown,FAKE
Keith Urban and wife Nicole Kidman will spend Christmas in Australia,FAKE
Miranda Lambert's ACMs Speech Annoyed Gwen Stefani (REPORT),FAKE
Jennifer Lopez  Alex Rodriguez Are Gym Hogs ,FAKE
"Kim Kardashian & Kris Jenner Talk Khlo├â┬⌐, Kanye, & Babies On Live With Kelly And Ryan! WATCH!",FAKE
Here Comes The Bride — Again! Amal & George Clooney To Renew Vows,FAKE
Taylor Swift’s ‘We Are Never Ever Getting Back Together’ about Jake Gyllenhaal: report,FAKE
Tyga calls out Kim Kardashian on Instagram,FAKE
Ben Affleck and Lindsay Shookus Split After a Year of Dating,FAKE
"Does the cast of ""The Big Bang Theory"" get along?",FAKE
Justin Bieber Doesn't Attend Grammys 2017 and Eats Sushi Instead,FAKE
New Suicide Fears For Owen Wilson After Dad’s Death,FAKE
‘Palace confirms: Meghan Markle and Kate Middleton both pregnant’,FAKE
Christina El Moussa Is Answering All Your Flip or Flop Questions,FAKE
Selena Gomez Excited GIF,FAKE
"Kanye West Is Reportedly Opening a Restaurant in Calabasas and, No, It Won't Be Serving Croissants",FAKE
"Adam Sandler, Wife Jackie Renewing Vows Claim Not True",FAKE
Trouble In Paradise? George & Amal Clooney Sleeping In Separate Bedrooms,FAKE
Anne Hathaway and Kate Hudson Interview – BRIDE WARS,FAKE
"‘Deadpool': Brianna Hildebrand on Negasonic Teenage Warhead, Ryan Reynolds, and More",FAKE
"Lindsay Lohan wears a hijab, sparking mixed feelings on social media",FAKE
The One with the Rumor,FAKE
Jennifer Aniston Furious Selena Gomez Justin Theroux Dating Rumors,FAKE
Eric Johnson Net Worth,FAKE
Kylie Jenner won't let motherhood stop her being sexy as she poses for sultry pics in white swimsuit,FAKE
Did Kanye West Make A Diss Track About Donald Trump?,FAKE
Kim Kardashian and Kanye West to File Mid-Nuptial Agreement (REPORT),FAKE
Tom Cruise's secret correspondence with daughter Suri,FAKE
Taylor Swift and Jake Gyllenhaal Dating Again,FAKE
The real reason Mel B ended her turbulent marriage to Stephen Belafonte revealed,FAKE
Trouble In Paradise: 15 Reasons Prince Harry And Meghan Markle Won’t Make It Down The Aisle,FAKE
MIT professor Neri Oxman may have moved on from Brad Pitt,FAKE
Jennifer Lopez and Alex Rodriguez Won't Be Tying the Knot Anytime Soon,FAKE
Angelina Jolie Snubbed Margot Robbie — and We're Guessing It's Because of Those Brad Pitt Rumors (EXCLUSIVE),FAKE
Cindy Crawford,FAKE
Kourtney Kardashian Clarifies She Is Not Pregnant: 'That Was Completely Taken Out of Context',FAKE
Brody Jenner Breaks Silence on Caitlyn Jenner Skipping His Wedding,FAKE
Miley Cyrus and Liam Hemsworth 'arguing' over prenup,FAKE
Smiling Kanye West Celebrates 41st Birthday With Kim Kardashian and a Mentalist: Pics,FAKE
"Katie Holmes’ trials: Fighting reports about a Jamie Foxx breakup and a Tom Cruise, Suri reunion",FAKE
Kim Kardashian on Khloé Reconciling with Tristan Thompson: 'She Has to Do What Makes Her Happy',FAKE
An In-Depth Analysis of Jennifer Aniston's Body Language with Justin Theroux Versus Brad Pitt,FAKE
VIDEO: 'Homecoming' Teaser: Julia Roberts Is Ready to 'Get Started',FAKE
"‪‪Kristen Stewart‬, ‪Saturday Night Live‬‬",FAKE
Selena Gomez officially dumps Justin Bieber,FAKE
See the Official Royal Baby Announcement Outside Buckingham Palace,FAKE
Def Jam CEO Talks Kanye West and His New Music,FAKE
   Drake NOT Angelina Jolie s Toy Boy Toy Boy  Despite Late And Wrong Report,FAKE
Kristen Stewart Replaced Angelina Jolie In Movie  Report A Year Ago,FAKE
Liam Payne’s Solo Career Has Started With a One Direction Diss,FAKE
‘Big Bang Theory’: Drama Behind The Scenes Not Causing Show To ‘Fall Apart’ [Debunked],FAKE
Karrueche Tran -- Screw Chris Brown ... I Can Post Pics of Whoever I Want (VIDEO),FAKE
"Prince Harry, Meghan Markle, Prince William, Kate, and 11 other royals all live in the same palace — here's a breakdown of their lavish quarters",FAKE
2017 Emmy Nominees List: See All the Nominations – Variety,FAKE
Ellen DeGeneres and Portia de Rossi 'going to pot' to save marriage?,FAKE
Justin Bieber Explains His 'Pee Pants' Stain: 'Water Spilled on My D--- Area',FAKE
Gwen Stefani & Blake Shelton: How Janet Jackson Has Inspired Her To Have Another Baby,FAKE
"Revenge Facelift! Brad Pitt Has ‘Fillers, Botox & Peels’ In Wake Of Bitter Divorce",FAKE
Kylie Jenner shares first family photo as she cuddles up with Travis Scott and baby Stormi at elaborate Easter party,FAKE
Too Close For Comfort? Jennifer Lopez Might Take A BREAK From Alex Rodriguez,FAKE
Kim Kardashian ‘Brought To Tears’ As She Holds Her Miracle Baby For The First Time,FAKE
Caitlyn Jenner Crushing On Hugh Hefner’s Widow,FAKE
"Khloe Kardashian “Refuses To Pull A Kourtney,” Wants To Marry Tristan Thompson Is Made-Up Story",FAKE
Catherine Zeta-Jones Is Launching a Lifestyle Brand,FAKE
"Brad Pitt, Angelina Jolie Lose Court Case Over Their French Miraval Castle",FAKE
Kylie Jenner admits jealousy over Kendall on Life of Kylie,FAKE
Lady Gaga 'channels inner Madonna' as she steps out in Paris with platinum hair,FAKE
Sarah Jessica Parker Says Sex and the City 3 Fallout Was 'Enormously Painful for Me',FAKE
Gotti (2018 film),FAKE
What are the Pentagon Papers,FAKE
Paris Jackson Planning Big Career For Herself Like Dad Michael: Why 2018 Will Be Her Year,FAKE
"Maddox's shock words to mum Ange: ""I want to live with Brad""",FAKE
Jessica Simpson Heartbroken Over Missing Dog,FAKE
"Justin Bieber, Selena Gomez Taking a Break ‘Mainly Because of’ Her Mom",FAKE
Brad Pitt and Jennifer Aniston's second wedding joy,FAKE
"Casey Affleck Talks #MeToo, Harassment Allegations in New Interview",FAKE
The Complete History Of Tyga & Kylie Jenner's Relationship,FAKE
"Celebrities' Father's Day messages: Meadow Walker, Denise Richards, Kim Kardashian, more",FAKE
Las Vegas shooting: Celebrities react to massacre at Jason Aldean concert,FAKE
Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion,FAKE
Twitter explains suspending Rose McGowan's account,FAKE
Blake & Gwen Quitting Hollywood & Moving to Midwest After Miscarriage Nightmare,FAKE
This Is Chip and Joanna Gaines’ Net Worth,FAKE
Jennifer Lawrence Lonely And Partying Out Of Control ,FAKE
"In final speech, emotional Michelle Obama tells young people ‘don’t be afraid'",FAKE
Millie Bobby Brown,FAKE
Brad Pitt  Angelina Jolie Agree To Spend Christmas Together With The Kids ,FAKE
Is Halle Berry Dating Keanu Reeves?!,FAKE
"Katy Perry Recounts Christian Past at HRC Gala, Talks Conversion Therapy and Praying Gay Away: 'People Can Change -- Believe Me'",FAKE
Angelina Jolie's fury as Brad Pitt and Jennifer Aniston move in together,FAKE
"Selena Gomez Was Not Pregnant, Did Not Miscarry, Says Rep",FAKE
The long goodbye: Irina Shayk gives Bradley Cooper a farewell kiss before leaving London,FAKE
Crying Over Brad Pitt and Angelina Jolie? Restore Your Faith In Love With Pics of Hollywood's Cutest Couples,FAKE
"Selena Gomez Did NOT Jump Kidney Transplant Waiting List, Despite Claim",FAKE
Kim Kardashian Criticizes Scott Disick for Dating Bella Thorne Just to 'One-Up' Kourtney Kardashian,FAKE
Everything We Know About Brad Pitt’s Plane Incident,FAKE
"""I want to have his babies"": Kristen reveals family plans with Rob just weeks before she cheated",FAKE
Scarlett Johansson Laughs At Colin Jost’s “Dirty” Talk?,FAKE
Relationship Pick Me Up? JT Wants Jessica Biel To Get Breast Lift,FAKE
"Jennifer Aniston - Latest News, Photos and Videos - Page 3",FAKE
‘Baywatch’ Review: Dwayne ‘The Rock’ Johnson and Zac Efron Bring Muscles and Fun to the Beach,FAKE
Are Blac Chyna And Drake Dating? Everything We Know So Far,FAKE
Judd Apatow slams Quentin Tarantino for Harvey silence,FAKE
INTO: A Digital Magazine for The Modern Queer World,FAKE
Donald Trump: Reactions to 2017 Boy Scout Jamboree Speech,FAKE
"Gwen Stefani Dishes on New Baby and ""The Voice"" Gig",FAKE
Academy Book Reference,FAKE
Michael Strahan 'Looking Forward' To Working With Alex Rodriguez At ABC,FAKE
Sam Shepard dead: Celebrities react,FAKE
How Meghan Markle's uninvited family crashed the royal wedding,FAKE
"Brad Pitt Talks Divorce, Quitting Drinking, and Becoming a Better Man",FAKE
15 Celebs Chris Pratt Should Date Instead Of The Mystery Blonde,FAKE
Sofia Richie Purposely Transforming Into Kourtney Kardashian For Scott Disick: It’s A ‘Huge Turn-On’,FAKE
Musicians React to Mel Tillis' Death,FAKE
Kanye ‘infuriated’ that Beyoncé and Jay-Z treat Kim Kardashian disrespectfully,FAKE
Kanye West ‘Calmer & More Focused’ On One Year Anniversary Of Breakdown: Life With Kim Is ‘Flourishing’,FAKE
Jennifer Garner Making Ben Affleck Jealous By Flirting With Josh Duhamel?,FAKE
The Internet Isn't Too Happy With Vanity Fair's Cover Story About Margot Robbie,FAKE
Royal life is ruining Meghan Markle’s sexy style,FAKE
"Kanye West Leaves Kim Kardashian After a Massive Fight: ""He Stormed Off, Leaving Kim in Tears"" (EXCLUSIVE)",FAKE
Is Anthony Scaramucci Dating Katrina Pierson?: Spotted Out Together After He’s Fired By Trump,FAKE
Once Upon a Time cast pay emotional tributes to Manchester terror attack victim Georgina Callander,FAKE
